Price,Age,KM,FuelType,HP,MetColor,Automatic,CC,Doors,Weight
7950,78.0,91399.0,Petrol,110.0,1.0,0,1600,5,1070
7450,75.0,91082.0,Petrol,110.0,1.0,0,1600,3,1050
7950,71.0,90370.0,Petrol,86.0,1.0,0,1300,5,1035
8500,78.0,90345.0,Petrol,86.0,1.0,0,1300,5,1035
6950,77.0,90305.0,Petrol,86.0,1.0,0,1300,3,1015
7950,78.0,90011.0,Petrol,86.0,0.0,1,1300,3,1045
6750,77.0,90000.0,Petrol,86.0,1.0,0,1300,3,1015
8450,70.0,89983.0,Petrol,110.0,0.0,0,1600,3,1055
7500,78.0,89953.0,Petrol,110.0,0.0,0,1600,5,1114
8750,74.0,89800.0,Diesel,72.0,1.0,0,2000,3,1115
8750,79.0,89739.0,Petrol,86.0,1.0,0,1300,5,1035
8950,76.0,89520.0,Petrol,110.0,1.0,0,1600,3,1050
7450,55.67215568862275,89507.0,Petrol,86.0,0.0,0,1300,3,1015
9200,69.0,89096.0,Petrol,110.0,1.0,0,1600,5,1085
8950,74.0,88700.0,Petrol,110.0,1.0,0,1600,3,1050
7850,72.0,88500.0,Petrol,110.0,1.0,0,1600,5,1075
6950,73.0,88186.0,Diesel,72.0,1.0,0,2000,3,1115
7200,75.0,88000.0,Petrol,110.0,1.0,0,1600,3,1050
7450,78.0,87743.0,Petrol,110.0,0.0,0,1600,3,1055
6750,75.0,87613.0,Petrol,86.0,0.0,0,1300,3,1015
7500,73.0,87358.0,Petrol,110.0,1.0,0,1600,3,1050
7450,55.67215568862275,87083.0,Petrol,110.0,0.0,0,1600,4,1035
7950,70.0,87000.0,Petrol,110.0,1.0,0,1600,4,1035
7250,78.0,87000.0,Petrol,110.0,1.0,0,1600,4,1035
7950,55.67215568862275,87000.0,Petrol,86.0,1.0,0,1300,3,1015
8250,80.0,87000.0,Petrol,86.0,1.0,0,1300,3,1015
8250,72.0,86860.0,Petrol,110.0,0.0,0,1600,5,1075
6750,80.0,86109.0,Petrol,110.0,1.0,0,1600,3,1055
8750,79.0,86000.0,Petrol,86.0,1.0,0,1300,5,1040
8950,80.0,86000.0,Petrol,110.0,0.0,0,1600,3,1050
8500,70.0,85864.0,Diesel,72.0,1.0,0,2000,5,1135
8250,80.0,85565.0,Petrol,110.0,0.0,0,1600,5,1070
9450,70.0,85470.0,Petrol,107.0,0.0,1,1600,3,1080
7950,73.0,85200.0,Petrol,110.0,1.0,0,1600,3,1050
7900,70.0,85000.0,Petrol,110.0,1.0,0,1600,3,1055
8500,73.0,84988.0,Petrol,110.0,1.0,0,1600,3,1050
8250,79.0,84966.0,Petrol,110.0,0.0,0,1600,5,1070
8250,76.0,84472.0,Petrol,110.0,1.0,0,1600,5,1070
8950,73.0,84402.0,Petrol,110.0,1.0,0,1600,4,1035
7950,74.0,84123.0,Petrol,110.0,0.0,0,1600,3,1050
6950,55.67215568862275,84000.0,Petrol,110.0,0.0,0,1600,5,1075
7250,78.0,84000.0,Petrol,110.0,1.0,0,1600,5,1065
7750,77.0,84000.0,Petrol,110.0,1.0,0,1600,5,1085
8700,75.0,83850.0,Petrol,110.0,1.0,0,1600,3,1055
8950,55.67215568862275,83540.0,Petrol,110.0,1.0,0,1600,5,1070
6750,76.0,83405.0,Petrol,110.0,1.0,0,1600,5,1070
7500,71.0,83291.0,Petrol,110.0,1.0,0,1600,5,1070
7950,69.0,83133.0,Petrol,86.0,0.0,0,1300,3,1015
8950,71.0,83047.0,Petrol,86.0,1.0,1,1300,3,1045
7950,71.0,82700.0,Petrol,110.0,0.0,0,1600,3,1050
7450,55.67215568862275,82675.0,Petrol,86.0,0.0,0,1300,3,1015
5950,78.0,82595.0,Petrol,86.0,1.0,0,1300,3,1015
7750,75.0,82256.0,Petrol,110.0,1.0,0,1600,3,1050
6950,77.0,82103.0,Petrol,86.0,1.0,0,1300,3,1015
8750,80.0,82021.0,Petrol,86.0,1.0,0,1300,5,1035
8950,71.0,82000.0,Petrol,110.0,1.0,0,1600,5,1075
7495,79.0,81988.0,Petrol,110.0,1.0,0,1600,5,1070
7750,76.0,81930.0,Petrol,110.0,1.0,0,1600,5,1070
6950,70.0,81663.0,Petrol,110.0,0.0,0,1600,3,1050
7990,77.0,80486.0,Petrol,101.47832167832168,1.0,0,1600,5,1070
7250,78.0,80000.0,Petrol,110.0,1.0,0,1600,4,1065
6900,69.0,79000.0,Petrol,86.0,0.0,0,1300,3,1015
7750,74.0,78894.0,Petrol,110.0,0.0,0,1600,5,1070
7250,55.67215568862275,78689.0,Petrol,110.0,0.0,0,1600,4,1035
8950,77.0,78435.0,Petrol,86.0,0.0,0,1300,3,1015
8500,71.0,78260.0,Petrol,110.0,0.0,0,1600,3,1050
7950,72.0,78120.0,Petrol,110.0,1.0,0,1600,5,1075
6950,77.0,77000.0,Petrol,86.0,1.0,0,1300,3,1015
8000,55.67215568862275,77000.0,Petrol,110.0,0.0,0,1600,3,1050
7950,75.0,76382.0,Petrol,110.0,1.0,0,1600,3,1055
8500,76.0,76268.0,Petrol,86.0,1.0,0,1300,3,1015
7490,73.0,76151.0,Petrol,86.0,1.0,0,1300,3,1015
8250,80.0,76000.0,Petrol,110.0,1.0,0,1600,3,1050
9250,71.0,76000.0,Petrol,110.0,1.0,0,1600,5,1070
7950,72.0,75840.0,Petrol,86.0,0.0,0,1300,5,1035
9500,77.0,75799.0,Petrol,110.0,1.0,0,1600,3,1050
8950,72.0,75525.0,Petrol,110.0,1.0,0,1600,3,1114
8450,78.0,75323.0,Petrol,86.0,1.0,0,1300,5,1050
7995,79.0,75322.0,Petrol,110.0,1.0,0,1600,4,1115
8750,78.0,75226.0,Petrol,110.0,0.0,0,1600,4,1035
5950,71.0,75085.0,Petrol,86.0,0.0,0,1300,5,1035
8500,73.0,75000.0,Petrol,110.0,0.0,0,1600,5,1075
8950,69.0,75000.0,Petrol,86.0,1.0,0,1300,4,1000
8750,69.0,75000.0,Petrol,86.0,1.0,0,1300,4,1000
7600,78.0,74926.0,Petrol,110.0,1.0,0,1600,5,1075
7145,80.0,74785.0,Petrol,110.0,1.0,0,1600,5,1070
8450,69.0,74573.0,Petrol,110.0,1.0,0,1600,5,1085
5950,55.67215568862275,74567.0,Petrol,86.0,1.0,0,1300,3,1015
9000,80.0,74196.0,Petrol,110.0,1.0,0,1600,5,1075
7250,80.0,74151.0,Petrol,110.0,1.0,0,1600,3,1050
7400,75.0,74096.0,Petrol,110.0,1.0,0,1600,3,1050
8800,79.0,74093.0,Petrol,110.0,1.0,0,1600,5,1075
7750,71.0,74000.0,Petrol,110.0,0.0,0,1600,3,1050
7500,75.0,74000.0,Petrol,86.0,1.0,0,1300,3,1015
8450,78.0,73638.0,Petrol,86.0,1.0,1,1300,4,1015
7400,55.67215568862275,73460.0,Petrol,110.0,1.0,0,1600,5,1070
7500,80.0,73200.0,Petrol,110.0,1.0,0,1600,5,1070
8950,76.0,73116.0,Petrol,110.0,1.0,0,1600,5,1075
8950,55.67215568862275,73014.0,Petrol,110.0,1.0,0,1600,5,1075
7950,77.0,72703.0,Petrol,110.0,1.0,0,1600,3,1050
7950,79.0,72328.0,Petrol,110.0,1.0,0,1600,5,1075
7950,78.0,72222.0,Petrol,110.0,1.0,0,1600,5,1070
8950,71.0,72128.0,Petrol,107.0,1.0,1,1600,5,1100
7750,78.0,72090.0,Petrol,110.0,1.0,0,1600,5,1070
8250,78.0,72000.0,Petrol,110.0,1.0,0,1600,4,1035
7950,78.0,72000.0,Petrol,110.0,0.0,0,1600,3,1055
7750,77.0,71900.0,Petrol,86.0,1.0,0,1300,3,1015
8500,77.0,71825.0,Petrol,110.0,0.0,0,1600,5,1075
6950,80.0,71740.0,Petrol,110.0,1.0,0,1600,5,1070
7500,80.0,71500.0,Petrol,110.0,1.0,0,1600,4,1035
7750,79.0,71359.0,Petrol,110.0,1.0,0,1600,3,1050
5950,79.0,71263.0,Petrol,86.0,1.0,0,1300,3,1015
7500,78.0,71186.0,Petrol,110.0,0.0,0,1600,3,1050
8950,72.0,71054.0,Petrol,86.0,0.0,1,1300,3,1045
7950,76.0,71000.0,Petrol,110.0,1.0,0,1600,3,1050
6900,80.0,70939.0,Petrol,110.0,1.0,1,1600,5,1100
7450,77.0,70932.0,Petrol,110.0,1.0,0,1600,3,1050
8500,80.0,70597.0,Petrol,107.0,1.0,1,1600,3,1080
7500,73.0,70482.0,Petrol,110.0,1.0,0,1600,5,1075
8750,77.0,70124.0,Petrol,110.0,1.0,0,1600,3,1050
7500,76.0,70039.0,Petrol,110.0,1.0,0,1600,3,1050
9950,80.0,69904.0,Petrol,110.0,0.0,0,1600,5,1070
7950,75.0,69388.0,Petrol,86.0,0.0,0,1300,3,1010
9950,75.0,69320.0,Petrol,110.0,1.0,0,1600,5,1070
9250,78.0,69000.0,Petrol,110.0,1.0,0,1600,5,1075
9250,73.0,68988.0,Petrol,86.0,1.0,0,1300,5,1035
9950,55.67215568862275,68945.0,Petrol,110.0,1.0,0,1600,5,1085
5950,74.0,68285.0,Petrol,110.0,1.0,0,1600,3,1050
7995,55.67215568862275,68000.0,Petrol,110.0,1.0,0,1600,5,1075
8950,55.67215568862275,68000.0,Petrol,86.0,1.0,1,1300,3,1045
7450,75.0,67451.0,Petrol,86.0,1.0,0,1300,4,1000
8250,55.67215568862275,67266.0,Petrol,86.0,1.0,0,1300,5,1035
8500,78.0,67255.0,Petrol,110.0,0.0,0,1600,5,1085
8500,70.0,67100.0,Petrol,110.0,1.0,0,1600,5,1075
9400,69.0,67092.0,Diesel,72.0,1.0,0,2000,3,1115
7250,80.0,66880.0,Petrol,110.0,1.0,0,1600,3,1055
8950,79.0,66855.0,Petrol,110.0,1.0,0,1600,5,1075
9450,80.0,66843.0,Petrol,110.0,1.0,0,1600,5,1075
8500,74.0,66718.0,Petrol,110.0,1.0,0,1600,3,1050
6750,80.0,66168.0,Petrol,86.0,1.0,0,1300,3,1015
7400,80.0,65950.0,Petrol,110.0,0.0,0,1600,5,1070
8950,78.0,65500.0,Petrol,86.0,1.0,0,1300,3,1015
6900,80.0,65307.0,Petrol,110.0,1.0,0,1600,3,1055
7750,79.0,65254.0,Petrol,86.0,1.0,0,1300,3,1015
8950,71.0,65021.0,Diesel,72.0,1.0,0,2000,3,1115
6950,75.0,65006.0,Petrol,86.0,1.0,0,1300,3,1015
8495,77.0,64280.0,Petrol,110.0,0.0,0,1600,4,1035
10000,75.0,64000.0,Petrol,107.0,0.0,1,1600,3,1085
6999,71.0,64000.0,Petrol,110.0,1.0,0,1600,5,1070
8950,80.0,64000.0,Petrol,110.0,0.0,0,1600,3,1055
8500,79.0,63918.0,Petrol,110.0,1.0,0,1600,4,1035
8750,75.0,63634.0,Petrol,110.0,1.0,0,1600,4,1035
7499,80.0,63500.0,Petrol,110.0,1.0,0,1600,3,1050
9000,55.67215568862275,63266.0,Petrol,110.0,1.0,0,1600,4,1035
8950,77.0,62595.0,Petrol,110.0,1.0,0,1600,3,1050
6950,80.0,62581.0,Petrol,110.0,0.0,0,1600,5,1075
8500,77.0,62285.0,Petrol,110.0,1.0,0,1600,5,1075
8450,77.0,61906.0,Petrol,86.0,1.0,1,1300,5,1065
8950,74.0,61700.0,Petrol,110.0,0.0,0,1600,5,1070
8250,77.0,61648.0,Petrol,110.0,1.0,0,1600,5,1070
7950,75.0,61626.0,Petrol,86.0,0.0,0,1300,5,1035
7450,70.0,61510.0,Petrol,110.0,0.0,0,1600,4,1035
9000,79.0,61165.0,Petrol,107.0,1.0,1,1600,3,1080
7150,70.0,61000.0,Petrol,110.0,1.0,0,1600,4,1035
7750,76.0,60833.0,Petrol,110.0,1.0,0,1600,4,1035
5845,70.0,60600.0,Petrol,86.0,0.0,0,1300,3,1060
8500,72.0,60483.0,Petrol,110.0,1.0,0,1600,5,1075
8250,80.0,60476.0,Petrol,110.0,1.0,0,1600,5,1114
9450,79.0,60142.0,Petrol,110.0,0.0,0,1600,3,1050
6750,69.0,60050.0,Petrol,110.0,1.0,0,1600,3,1050
8400,77.0,60000.0,Petrol,110.0,1.0,0,1600,3,1050
7900,76.0,60000.0,Petrol,110.0,0.0,0,1600,3,1050
7950,76.0,59815.0,Petrol,110.0,1.0,0,1587,3,1055
8750,80.0,59326.0,Petrol,110.0,1.0,0,1600,5,1085
9900,73.0,59240.0,Petrol,110.0,1.0,0,1600,3,1050
6495,71.0,59164.0,Petrol,110.0,0.0,0,1600,4,1035
8250,70.0,59017.0,Petrol,107.0,1.0,1,1600,3,1080
6900,69.0,58952.0,Petrol,110.0,1.0,0,1600,3,1050
7500,74.0,58454.0,Petrol,86.0,1.0,0,1300,3,1015
7950,75.0,58341.0,Petrol,86.0,1.0,1,1300,4,1030
8250,80.0,58267.0,Petrol,110.0,1.0,0,1600,5,1070
8950,80.0,58000.0,Petrol,110.0,0.0,0,1600,3,1055
9750,70.0,57829.0,Petrol,110.0,0.0,0,1600,3,1050
8250,80.0,57787.0,Petrol,86.0,0.0,0,1300,3,1015
8900,78.0,57628.0,Petrol,110.0,0.0,0,1600,5,1075
8950,75.0,57537.0,Petrol,86.0,1.0,0,1300,5,1050
6750,76.0,57263.0,Petrol,110.0,1.0,0,1600,3,1050
7950,75.0,57144.0,Petrol,110.0,1.0,0,1600,5,1070
8600,69.0,57096.0,Petrol,86.0,1.0,0,1300,3,1025
7750,55.67215568862275,57000.0,Petrol,86.0,0.0,0,1300,4,1000
7800,55.67215568862275,56566.0,Petrol,110.0,1.0,0,1600,3,1050
8750,73.0,56307.0,Petrol,110.0,1.0,0,1600,3,1050
9500,79.0,56214.0,Petrol,86.0,0.0,0,1300,3,1015
7750,55.67215568862275,56132.0,Petrol,110.0,0.0,0,1600,4,1035
9950,79.0,55425.0,Petrol,110.0,0.0,0,1600,5,1075
7750,77.0,54439.0,Petrol,86.0,1.0,0,1300,3,1015
5950,69.0,53809.0,Petrol,110.0,1.0,0,1600,3,1050
10950,76.0,53133.0,Petrol,110.0,1.0,0,1600,5,1070
9450,77.0,52900.0,Petrol,110.0,1.0,0,1600,4,1075
8250,80.0,52700.0,Petrol,110.0,0.0,0,1600,3,1050
9750,69.0,52320.0,Petrol,110.0,0.0,0,1600,5,1070
7450,78.0,52287.0,Petrol,110.0,0.0,0,1600,5,1114
8750,75.0,52000.0,Petrol,110.0,1.0,0,1600,5,1075
8750,69.0,52000.0,Petrol,110.0,1.0,0,1600,3,1050
8500,73.0,52000.0,Petrol,110.0,1.0,1,1600,4,1065
8950,70.0,51874.0,Petrol,86.0,0.0,0,1300,4,1000
7500,79.0,49827.0,Petrol,86.0,1.0,0,1300,5,1035
7250,69.0,49640.0,Petrol,110.0,1.0,0,1600,4,1035
7450,80.0,49580.0,Petrol,110.0,1.0,0,1600,4,1035
8750,76.0,49170.0,Petrol,86.0,1.0,0,1300,3,1045
9800,77.0,48838.0,Petrol,110.0,0.0,0,1600,3,1055
7500,71.0,48576.0,Petrol,86.0,1.0,0,1300,3,1015
8950,75.0,48400.0,Petrol,110.0,1.0,0,1600,5,1075
8950,74.0,48242.0,Petrol,86.0,1.0,0,1300,5,1035
7450,70.0,47955.0,Petrol,110.0,1.0,0,1600,5,1070
8950,71.0,47633.0,Petrol,110.0,1.0,0,1600,5,1075
10500,55.67215568862275,47400.0,Petrol,86.0,1.0,0,1300,5,1040
7000,73.0,47360.0,Petrol,86.0,0.0,0,1300,3,1010
8500,77.0,45507.0,Petrol,110.0,1.0,0,1600,3,1050
7750,76.0,45410.0,Petrol,86.0,1.0,0,1300,5,1035
8950,70.0,44850.0,Petrol,110.0,1.0,0,1600,3,1050
8250,69.0,44826.0,Petrol,110.0,0.0,0,1600,5,1075
9250,55.67215568862275,44444.0,Petrol,110.0,1.0,0,1600,3,1050
7900,75.0,43720.0,Petrol,110.0,1.0,0,1600,5,1070
8500,78.0,43622.0,Petrol,86.0,1.0,0,1300,4,1000
7950,76.0,43532.0,Petrol,110.0,0.0,0,1600,5,1070
9950,69.0,42800.0,Petrol,110.0,1.0,0,1600,3,1050
8750,74.0,42317.0,Petrol,107.0,1.0,1,1600,5,1100
7500,80.0,42186.0,Petrol,110.0,1.0,0,1600,3,1050
6950,72.0,42000.0,Petrol,110.0,1.0,0,1600,3,1050
8950,55.67215568862275,40093.0,Petrol,110.0,0.0,0,1600,5,1114
8750,79.0,39800.0,Petrol,107.0,0.0,1,1600,3,1080
7750,73.0,39168.0,Petrol,86.0,1.0,0,1300,3,1015
8450,75.0,38945.0,Petrol,110.0,1.0,0,1600,3,1050
8150,76.0,36537.0,Petrol,110.0,0.0,1,1600,4,1075
8500,78.0,68647.23997185081,Petrol,86.0,0.0,1,1300,3,1045
7600,55.67215568862275,36000.0,Petrol,110.0,1.0,0,1600,3,1050
7950,80.0,35821.0,Petrol,86.0,0.0,1,1300,3,1015
7750,73.0,34717.0,Petrol,86.0,0.0,0,1300,3,1015
7950,80.0,68647.23997185081,Petrol,86.0,1.0,0,1300,4,1000
9950,78.0,30964.0,Petrol,110.0,1.0,1,1600,3,1080
8950,55.67215568862275,29000.0,Petrol,86.0,1.0,1,1300,3,1045
8450,72.0,68647.23997185081,Petrol,86.0,1.0,0,1300,3,1015
8950,78.0,24000.0,Petrol,86.0,1.0,1,1300,5,1065
8450,80.0,23000.0,Petrol,86.0,0.0,0,1300,3,1015
7500,55.67215568862275,20544.0,Petrol,86.0,1.0,0,1300,3,1025
10845,72.0,68647.23997185081,Petrol,86.0,0.0,0,1300,3,1015
8500,55.67215568862275,17016.0,Petrol,86.0,0.0,0,1300,3,1015
7250,70.0,68647.23997185081,Petrol,86.0,1.0,0,1300,3,1015
6950,76.0,1.0,Petrol,110.0,0.0,0,1600,5,1114
